ProductId,Rating,CorrectUserAttributes,IncorrectUserAttributes
160,3.5,work code1 graphic_intensive game_dev game_engine,
161,1.5,code1 graphic_intensive game_dev game_engine,
162,2.5,work code1 graphic_intensive game_dev game_engine,
163,3.0,work code1 graphic_intensive artist vector,
164,4.5,work code1 graphic_intensive artist vector,
165,5.0,work code1 graphic_intensive artist vector,
166,4.0,work code1 graphic_intensive artist vector,
167,2.0,work code1 graphic_intensive artist vector,school
168,3.0,work code1 graphic_intensive artist animator,
169,2.0,work code1 graphic_intensive artist animator,
170,5.0,work code1 graphic_intensive artist animator,
171,1.5,work code1 graphic_intensive artist animator,
172,5.0,work code1 graphic_intensive artist animator,
173,4.0,work code1 data_intensive scientist research,
174,2.5,work code1 data_intensive scientist research,
175,1.5,work code1 data_intensive scientist research,
176,4.5,work code1 data_intensive scientist research,
177,5.0,work code1 data_intensive scientist,
178,5.0,work code1 data_intensive scientist industry1,
179,3.5,work code1 data_intensive scientist industry1,
180,5.0,work code1 data_intensive scientist industry1,
181,5.0,work code1 data_intensive scientist industry1,
182,5.0,work code1 data_intensive scientist industry1,
183,2.0,work code1 data_intensive engineer school,
184,3.5,work code1 data_intensive engineer school,
185,3.0,work code1 data_intensive school,
186,5.0,work code1 data_intensive engineer school,
187,2.0,work code1 data_intensive engineer school,
188,5.0,work code1 data_intensive engineer industry2,
189,5.0,work code1 engineer industry2,
190,2.0,work code1 data_intensive engineer industry2,
191,1.0,work code1 data_intensive engineer industry2,
192,3.0,work code1 data_intensive engineer industry2,
193,4.0,work advance_usage comm high_end_user,
194,3.0,work admin advance_usage comm high_end_user,
195,2.0,work admin advance_usage comm high_end_user,
196,5.0,work admin advance_usage comm high_end_user,
197,1.5,work admin advance_usage comm high_end_user,
198,4.5,work admin advance_usage comm high_end_user,
199,2.5,work admin advance_usage comm low_end_user,
200,4.0,work admin advance_usage comm low_end_user,
201,1.5,work admin advance_usage data operator,
202,1.5,work admin advance_usage data system_admin,
203,2.0,work admin simple_usage word_processing student,
204,5.0,work admin simple_usage word_processing industry3,
205,4.0,work admin simple_usage pos small_business,
206,4.5,work admin simple_usage pos large_business,
207,5.0,casual gaming hardcore repetitive,
208,2.5,casual gaming hardcore strategic,
209,2.5,casual gaming softcore real_time,
210,3.0,casual gaming casino_games,
211,5.0,casual applications browsing media pictures,
212,4.0,casual applications browsing media video,
213,4.0,casual applications browsing website online_gaming,
214,4.5,casual applications browsing website social,
215,3.0,work code1 graphic_intensive game_dev graphic_design,
216,4.5,work code1 graphic_intensive game_dev graphic_design,
217,4.0,work code1 graphic_intensive game_dev graphic_design,
218,4.0,work code1 graphic_intensive game_dev graphic_design,
219,5.0,work code1 graphic_intensive graphic_design,
220,2.0,work code1 graphic_intensive game_dev game_engine,
221,2.5,work code1 graphic_intensive game_dev game_engine,
222,3.5,work code1 graphic_intensive game_dev game_engine,
223,2.0,work code1 graphic_intensive game_dev game_engine,
224,5.0,work code1 graphic_intensive game_dev game_engine,
225,4.5,work code1 graphic_intensive game_dev game_engine,
226,2.5,work code1 graphic_intensive artist,
227,1.5,work code1 graphic_intensive artist vector,
228,3.0,code1 graphic_intensive artist vector,
229,3.5,work code1 graphic_intensive artist vector,
230,2.5,work code1 graphic_intensive artist vector,
231,4.0,work code1 graphic_intensive artist animator,
232,0.5,work code1 graphic_intensive animator,
233,3.0,work code1 graphic_intensive artist animator,
234,3.0,work code1 artist animator,
235,3.0,work code1 graphic_intensive artist animator,
236,1.5,work code1 data_intensive scientist research,
237,5.0,work code1 data_intensive scientist research,
238,3.5,work code1 data_intensive scientist research,
239,4.5,work code1 data_intensive scientist research,
240,5.0,work code1 data_intensive scientist research,
241,3.5,work code1 data_intensive scientist industry1,
242,5.0,work code1 data_intensive scientist industry1,
243,1.5,work code1 data_intensive scientist industry1,
244,2.0,work data_intensive scientist industry1,
245,5.0,work code1 data_intensive scientist industry1,
246,4.5,work code1 data_intensive engineer school,
247,2.0,work code1 data_intensive engineer school,
248,5.0,work code1 data_intensive engineer school,
249,4.5,work code1 data_intensive engineer school,
250,5.0,work code1 data_intensive engineer school,industry2
251,3.5,work code1 data_intensive engineer industry2,
252,5.0,work code1 data_intensive engineer industry2,
253,1.5,work code1 data_intensive engineer industry2,
254,4.5,work code1 data_intensive engineer industry2,
255,5.0,work code1 data_intensive engineer industry2,
256,5.0,work admin advance_usage comm high_end_user,
257,1.5,work admin advance_usage comm high_end_user,
258,4.5,work admin advance_usage comm high_end_user,
259,3.5,work advance_usage comm high_end_user,
260,5.0,work admin advance_usage comm high_end_user,
261,5.0,work admin advance_usage comm high_end_user,
262,2.5,work admin advance_usage comm low_end_user,
263,4.0,work admin advance_usage comm low_end_user,
264,4.0,work admin advance_usage comm low_end_user,
265,5.0,work admin advance_usage comm low_end_user,
266,4.0,work admin advance_usage comm low_end_user,
267,5.0,work admin advance_usage data operator,
268,5.0,work admin advance_usage data operator,
269,5.0,work admin advance_usage data operator,
270,4.5,work admin advance_usage data operator,vector
271,5.0,work admin advance_usage data operator,
272,3.5,work admin advance_usage data system_admin,
273,2.0,work admin advance_usage data system_admin,
274,1.5,work admin advance_usage data system_admin,
275,4.5,admin advance_usage data system_admin,
276,4.0,work admin advance_usage data system_admin,operator
277,5.0,work admin advance_usage data system_admin,
278,3.5,work admin simple_usage word_processing student,
279,5.0,work admin simple_usage word_processing student,
280,3.0,work admin simple_usage word_processing student,
281,4.5,work admin simple_usage word_processing student,
282,5.0,work admin simple_usage word_processing student,
283,5.0,work admin simple_usage word_processing,
284,4.5,work admin simple_usage word_processing industry3,
285,5.0,work admin simple_usage word_processing industry3,
286,5.0,work admin simple_usage word_processing industry3,
287,3.5,work admin simple_usage word_processing industry3,
288,5.0,work admin simple_usage pos small_business,school
289,1.0,work admin simple_usage pos,
290,2.5,work admin simple_usage pos,
291,1.5,work admin simple_usage pos small_business,
292,5.0,work admin simple_usage pos,
293,1.5,work admin simple_usage pos small_business,
294,3.0,work admin simple_usage pos large_business,small_business
295,3.5,work admin simple_usage pos large_business,
296,3.0,work admin simple_usage pos large_business,
297,4.0,work admin simple_usage pos large_business,
298,3.0,work admin simple_usage pos large_business,
299,1.0,casual gaming hardcore repetitive,
300,2.5,casual gaming hardcore repetitive,
301,1.0,casual gaming hardcore repetitive,
302,2.5,casual gaming hardcore repetitive,
303,3.0,casual gaming hardcore repetitive,
304,1.5,casual gaming hardcore repetitive,
305,3.0,casual gaming hardcore strategic,
306,5.0,casual gaming hardcore strategic,
307,3.0,casual gaming hardcore strategic,
308,1.5,casual gaming hardcore strategic,
309,1.5,casual gaming hardcore strategic,
310,4.5,casual gaming softcore real_time,
311,5.0,casual gaming real_time,
312,5.0,casual gaming softcore real_time,
313,4.0,casual gaming softcore real_time,
314,4.5,casual gaming softcore real_time,
315,3.5,casual gaming softcore casino_games,
316,4.0,casual gaming softcore casino_games,
317,3.5,casual gaming softcore casino_games,
318,4.0,casual softcore casino_games,
319,3.5,casual gaming softcore casino_games,
320,1.5,casual applications browsing media pictures,
321,3.0,applications browsing media,
322,5.0,casual applications browsing media pictures,
323,3.0,casual applications browsing media pictures,
324,3.5,casual applications browsing media pictures,
325,3.5,casual applications browsing media pictures,
326,5.0,casual applications browsing media,
327,4.5,casual applications browsing media video,
328,5.0,casual applications browsing media video,
329,2.5,casual applications browsing media video,
330,2.5,casual applications browsing media video,
331,2.5,casual applications browsing media video,
332,4.0,casual applications browsing website online_gaming,
333,5.0,casual applications browsing website online_gaming,
334,2.0,casual applications browsing website online_gaming,
335,4.5,casual applications browsing website online_gaming,
336,4.0,casual applications browsing website online_gaming,
337,5.0,casual applications browsing website social,
338,4.0,casual applications browsing website social,
339,3.0,casual applications browsing website social,
340,4.5,casual applications website social,
341,5.0,casual browsing website social,online_gaming
342,3.0,applications browsing website social,
0,2.5,work code1 graphic_intensive graphic_design,
1,4.0,work code1 graphic_intensive game_dev game_engine,
2,3.5,work code1 graphic_intensive artist vector,
3,2.5,work code1 graphic_intensive artist animator,
4,5.0,work code1 data_intensive scientist research,
5,2.5,work code1 data_intensive scientist industry1,
6,4.5,work data_intensive engineer school,
7,5.0,work code1 data_intensive engineer industry2,
8,4.0,work admin advance_usage comm high_end_user,
9,3.0,work admin advance_usage comm low_end_user,
10,5.0,work admin advance_usage data operator,
11,3.5,work admin advance_usage data system_admin,
12,5.0,work admin simple_usage word_processing student,
13,4.5,work admin simple_usage word_processing industry3,
14,2.0,work admin simple_usage pos small_business,
15,1.5,work admin simple_usage large_business,
16,0.5,casual gaming hardcore repetitive,
17,5.0,casual gaming hardcore strategic,
18,1.5,casual gaming softcore real_time,
19,4.5,casual gaming softcore casino_games,
20,3.5,casual applications browsing media pictures,
21,4.5,casual browsing media video,
22,2.5,casual applications browsing website online_gaming,
23,2.0,casual applications browsing website,
24,4.5,work code1 graphic_intensive game_dev graphic_design,
25,5.0,work code1 graphic_intensive game_dev graphic_design,
26,3.5,work code1 graphic_intensive game_dev graphic_design,
27,5.0,work code1 graphic_intensive game_dev graphic_design,
28,3.0,work code1 graphic_intensive game_dev graphic_design,
29,5.0,work code1 graphic_intensive game_dev game_engine,
30,2.5,work code1 graphic_intensive game_dev game_engine,
31,2.0,work code1 graphic_intensive game_dev game_engine,
32,5.0,work code1 graphic_intensive game_dev game_engine,
33,3.0,work code1 game_dev game_engine,
34,2.5,work code1 graphic_intensive game_dev game_engine,graphic_design
35,5.0,work code1 graphic_intensive artist vector,
36,4.5,work code1 graphic_intensive artist vector,
37,4.0,work code1 graphic_intensive artist vector,
38,3.0,work code1 graphic_intensive artist vector,
39,4.0,work code1 graphic_intensive artist vector,
40,5.0,work code1 graphic_intensive artist animator,
41,3.0,work code1 graphic_intensive artist animator,
42,2.5,work code1 graphic_intensive artist animator,
43,5.0,work code1 graphic_intensive artist animator,
44,3.5,work code1 graphic_intensive artist animator,
45,3.0,work code1 data_intensive scientist research,
46,5.0,work code1 data_intensive scientist research,
47,5.0,work code1 data_intensive scientist research,
48,3.0,work code1 data_intensive scientist research,
49,2.5,work code1 data_intensive scientist research,
50,5.0,work code1 data_intensive scientist industry1,
51,5.0,work code1 data_intensive scientist industry1,
52,5.0,work code1 data_intensive scientist industry1,
53,5.0,work code1 data_intensive industry1,
54,4.0,work data_intensive scientist industry1,
55,2.5,work code1 data_intensive engineer school,
56,2.0,work data_intensive engineer school,
57,1.5,work code1 data_intensive engineer school,
58,3.0,work code1 data_intensive engineer school,
59,4.0,work code1 data_intensive engineer school,
60,5.0,work code1 data_intensive engineer industry2,
61,4.5,work code1 data_intensive engineer industry2,
62,1.5,work code1 data_intensive engineer industry2,
63,5.0,work code1 data_intensive engineer industry2,
64,5.0,work code1 data_intensive engineer industry2,
65,2.0,work admin advance_usage comm high_end_user,
66,4.5,work admin advance_usage comm high_end_user,
67,2.0,work admin advance_usage comm high_end_user,
68,5.0,work admin advance_usage comm high_end_user,
69,5.0,work admin advance_usage comm high_end_user,
70,4.5,work admin advance_usage comm high_end_user,
71,5.0,work admin advance_usage comm low_end_user,
72,5.0,work admin advance_usage comm low_end_user,
73,2.0,work admin advance_usage comm low_end_user,
74,1.0,work admin advance_usage comm low_end_user,
75,2.0,work admin advance_usage comm low_end_user,
76,5.0,work admin advance_usage data operator,
77,5.0,work admin advance_usage data operator,
78,2.5,work admin advance_usage data operator,
79,5.0,work admin advance_usage data operator,
80,5.0,work admin advance_usage operator,
81,2.0,work admin advance_usage data system_admin,
82,5.0,work admin advance_usage data system_admin,
83,2.0,work admin advance_usage data system_admin,
84,4.0,work admin advance_usage data,
85,4.0,work admin advance_usage data system_admin,
86,2.0,work admin advance_usage data system_admin,
87,2.5,work admin simple_usage word_processing student,
88,5.0,work admin simple_usage word_processing student,
89,3.5,work admin word_processing student,
90,5.0,work admin simple_usage word_processing student,
91,2.5,work admin simple_usage word_processing student,
92,5.0,work admin simple_usage industry3,
93,4.5,work admin simple_usage word_processing industry3,
94,3.5,work admin simple_usage industry3,
95,4.0,work admin simple_usage word_processing industry3,
96,3.0,work admin simple_usage word_processing industry3,student
97,3.5,work admin simple_usage pos small_business,
98,2.5,work admin simple_usage pos small_business,
99,5.0,admin simple_usage pos small_business,
100,5.0,work admin simple_usage pos small_business,
101,3.0,work admin simple_usage pos small_business,
102,2.5,work admin simple_usage pos small_business,
103,2.0,work admin simple_usage pos large_business,
104,4.5,work admin simple_usage pos large_business,
105,5.0,work simple_usage pos large_business,
106,2.5,work admin simple_usage pos large_business,
107,5.0,work admin simple_usage pos large_business,
108,3.0,casual gaming hardcore repetitive,
109,4.5,casual gaming hardcore repetitive,
110,1.5,gaming hardcore repetitive,
111,3.0,casual gaming hardcore repetitive,
112,3.0,casual gaming hardcore repetitive,
113,5.0,casual gaming hardcore repetitive,
114,3.0,casual gaming hardcore strategic,website
115,3.5,casual gaming hardcore strategic,
116,4.0,gaming hardcore strategic,
117,5.0,casual gaming hardcore strategic,
118,2.5,casual gaming hardcore strategic,
119,5.0,casual gaming softcore real_time,
120,1.5,casual gaming softcore real_time,
121,3.0,casual gaming softcore real_time,
122,4.5,casual gaming softcore real_time,
123,2.5,casual gaming real_time,
124,1.5,gaming softcore casino_games,
125,2.5,casual gaming softcore,
126,4.5,casual gaming softcore casino_games,
127,5.0,casual gaming softcore casino_games,
128,4.5,casual gaming softcore casino_games,
129,2.5,casual applications browsing pictures,
130,2.5,casual applications browsing media pictures,
131,2.5,casual applications browsing media pictures,
132,4.5,casual browsing media pictures,
133,3.5,casual applications browsing media pictures,
134,1.5,casual applications media pictures,
135,3.5,casual applications browsing media video,
136,2.5,casual applications browsing media video,
137,5.0,casual applications browsing media,
138,2.0,casual applications browsing media video,
139,5.0,casual applications browsing media video,
140,5.0,casual applications browsing media video,
141,2.5,casual applications browsing website online_gaming,
142,2.0,casual applications browsing website online_gaming,
143,5.0,casual applications browsing website online_gaming,
144,1.5,casual applications browsing website online_gaming,
145,1.5,casual applications browsing website online_gaming,
146,5.0,casual applications browsing website social,
147,2.5,casual browsing website social,
148,4.5,casual applications browsing website,
149,3.0,casual applications browsing website social,
150,2.0,casual applications browsing website social,
151,3.0,casual applications browsing website social,
152,3.5,work code1 graphic_intensive game_dev graphic_design,
153,5.0,work code1 graphic_intensive game_dev graphic_design,
154,2.5,work code1 graphic_intensive game_dev graphic_design,
155,4.0,work code1 graphic_intensive game_dev graphic_design,
156,4.5,work code1 graphic_intensive game_dev graphic_design,
157,5.0,work code1 graphic_intensive game_dev game_engine,
158,4.0,work code1 graphic_intensive game_dev game_engine,
159,1.5,work code1 graphic_intensive game_dev game_engine,
160,5.0,work code1 graphic_intensive game_dev game_engine,
161,4.0,work code1 graphic_intensive game_dev game_engine,
162,5.0,work code1 graphic_intensive game_dev game_engine,
163,3.5,work code1 graphic_intensive artist vector,
164,5.0,work code1 graphic_intensive artist vector,
165,4.5,work code1 graphic_intensive artist vector,
166,5.0,work code1 graphic_intensive artist vector,
167,2.5,work code1 graphic_intensive artist vector,
168,4.5,work code1 graphic_intensive artist animator,
169,4.0,work code1 graphic_intensive artist animator,
170,3.0,work code1 graphic_intensive artist animator,game_engine
171,4.5,work code1 graphic_intensive artist animator,
172,2.5,work code1 graphic_intensive artist animator,
173,4.0,work code1 data_intensive scientist research,
174,4.0,work code1 data_intensive scientist research,
175,1.5,work code1 scientist research,
176,2.0,work code1 data_intensive scientist research,
177,4.5,work code1 data_intensive scientist research,
178,2.5,work code1 data_intensive scientist industry1,
179,2.5,work code1 data_intensive scientist industry1,
180,4.5,work code1 data_intensive scientist industry1,
181,4.0,work code1 data_intensive scientist industry1,
182,2.5,work code1 data_intensive scientist industry1,
183,5.0,work code1 data_intensive engineer school,
184,4.5,work code1 data_intensive engineer school,
185,5.0,work code1 data_intensive engineer school,
186,4.5,work data_intensive engineer school,
187,5.0,work code1 data_intensive engineer school,
188,2.5,work code1 data_intensive engineer industry2,
189,5.0,work code1 data_intensive engineer industry2,
190,5.0,work code1 data_intensive engineer industry2,
191,3.5,work code1 data_intensive engineer industry2,
192,2.5,work code1 data_intensive engineer industry2,
193,2.0,work admin advance_usage comm high_end_user,
194,5.0,work admin advance_usage comm high_end_user,
195,5.0,work admin advance_usage comm high_end_user,
196,5.0,work admin advance_usage comm high_end_user,
197,5.0,work admin advance_usage comm high_end_user,
198,5.0,work admin advance_usage comm high_end_user,
199,3.0,work admin advance_usage comm low_end_user,
200,3.0,work admin advance_usage comm low_end_user,
201,1.5,admin advance_usage data operator,
202,3.0,work admin advance_usage data system_admin,
203,3.5,work admin simple_usage word_processing student,
204,0.5,work admin simple_usage word_processing industry3,
205,5.0,work admin simple_usage small_business,
206,3.0,work admin simple_usage pos large_business,
207,1.5,casual hardcore repetitive,
208,1.5,casual gaming hardcore strategic,
209,5.0,casual gaming softcore real_time,
210,4.0,gaming softcore casino_games,
211,5.0,casual applications browsing media pictures,
212,3.0,casual applications browsing media video,
213,5.0,casual applications browsing website online_gaming,
214,2.5,casual applications browsing website social,
215,3.5,work code1 graphic_intensive game_dev graphic_design,
216,3.5,work code1 graphic_intensive game_dev graphic_design,
217,5.0,work code1 graphic_intensive game_dev graphic_design,vector
218,3.5,work code1 graphic_intensive game_dev graphic_design,vector
219,1.5,work code1 graphic_intensive game_dev graphic_design,
220,4.5,work code1 graphic_intensive game_dev game_engine,
221,3.5,work code1 graphic_intensive game_dev game_engine,
222,3.5,work code1 graphic_intensive game_dev game_engine,
223,1.5,work code1 graphic_intensive game_dev game_engine,
224,2.5,work graphic_intensive game_dev game_engine,
225,3.0,work code1 graphic_intensive game_dev game_engine,
226,2.0,work graphic_intensive artist vector,
227,5.0,work code1 graphic_intensive artist vector,
228,2.0,work code1 graphic_intensive artist vector,
229,1.5,work code1 graphic_intensive artist vector,
230,1.5,work code1 graphic_intensive artist vector,
231,2.5,work graphic_intensive artist animator,vector
232,5.0,work code1 graphic_intensive artist,
233,1.5,work graphic_intensive artist animator,
234,2.0,work code1 graphic_intensive artist animator,
235,2.5,code1 graphic_intensive artist animator,
236,4.0,work code1 data_intensive scientist research,
237,2.5,work code1 data_intensive scientist research,
238,2.5,work code1 data_intensive scientist research,
239,1.5,work code1 data_intensive scientist research,
240,5.0,work code1 data_intensive scientist research,
241,5.0,work data_intensive industry1,
242,3.5,work code1 data_intensive scientist industry1,
243,2.5,work code1 data_intensive scientist industry1,
244,3.0,code1 data_intensive scientist industry1,
245,5.0,work code1 data_intensive scientist industry1,
246,3.0,work code1 data_intensive engineer school,
247,5.0,work data_intensive engineer school,
248,4.5,work code1 data_intensive engineer school,
249,5.0,work code1 data_intensive engineer school,
250,2.5,work code1 data_intensive engineer school,
251,4.5,work code1 data_intensive engineer,
252,2.0,work code1 data_intensive engineer industry2,
253,4.5,work code1 data_intensive engineer industry2,
254,4.0,work code1 data_intensive engineer industry2,
255,2.5,work code1 data_intensive engineer industry2,
256,3.5,work admin advance_usage comm high_end_user,
257,5.0,work admin advance_usage,
258,1.5,work admin advance_usage comm high_end_user,
259,5.0,work admin advance_usage comm high_end_user,
260,5.0,work admin advance_usage comm high_end_user,
261,2.5,work admin advance_usage comm high_end_user,
262,1.5,work admin advance_usage comm low_end_user,
263,3.0,work admin advance_usage comm low_end_user,
264,5.0,work admin advance_usage comm low_end_user,
265,1.5,work admin advance_usage comm low_end_user,
266,2.5,work admin advance_usage comm low_end_user,
267,1.5,work admin advance_usage data operator,
268,2.5,work admin advance_usage data operator,
269,3.5,work admin advance_usage data operator,
270,5.0,work admin advance_usage data operator,
271,4.0,admin advance_usage data operator,
272,1.5,work admin advance_usage data system_admin,
273,3.5,work admin advance_usage data system_admin,
274,3.5,work admin advance_usage data system_admin,
275,1.5,work admin advance_usage data system_admin,
276,4.5,work admin advance_usage data system_admin,
277,5.0,work admin advance_usage data system_admin,
278,4.0,work admin simple_usage word_processing student,
279,3.0,work admin simple_usage word_processing student,
280,1.5,work admin simple_usage word_processing student,
281,3.0,work admin simple_usage word_processing student,
282,2.0,work admin simple_usage word_processing student,
283,5.0,work admin simple_usage word_processing industry3,
284,5.0,work admin simple_usage word_processing industry3,
285,1.5,work admin simple_usage word_processing industry3,
286,5.0,work admin simple_usage word_processing industry3,
287,1.0,work admin simple_usage word_processing industry3,
288,2.0,work admin simple_usage pos small_business,
289,2.0,work admin simple_usage pos small_business,
290,5.0,work admin simple_usage pos small_business,
291,1.5,work admin simple_usage pos small_business,
292,4.5,work admin simple_usage pos small_business,
293,3.0,work admin simple_usage pos small_business,
294,5.0,work admin simple_usage pos large_business,
295,3.5,work admin simple_usage pos large_business,
296,3.5,work admin simple_usage pos large_business,
297,5.0,work admin simple_usage pos large_business,
298,3.5,work admin simple_usage pos large_business,
299,0.5,casual hardcore repetitive,
300,5.0,casual gaming hardcore repetitive,
301,5.0,casual gaming hardcore repetitive,
302,4.0,casual gaming hardcore repetitive,
303,5.0,casual gaming hardcore repetitive,
304,3.5,casual gaming hardcore repetitive,
305,2.0,casual gaming hardcore strategic,
306,5.0,casual gaming hardcore strategic,
307,4.0,casual gaming hardcore strategic,
308,1.5,casual gaming hardcore strategic,
309,5.0,casual gaming hardcore strategic,
310,4.5,casual gaming softcore real_time,
311,5.0,casual gaming softcore real_time,
312,4.0,casual gaming softcore real_time,
313,5.0,casual gaming softcore real_time,
314,5.0,casual gaming softcore real_time,
315,4.5,casual gaming softcore casino_games,
316,5.0,casual gaming softcore casino_games,
317,4.0,casual gaming softcore casino_games,
318,2.5,casual gaming softcore casino_games,
319,1.5,casual gaming softcore casino_games,
320,5.0,casual applications browsing media pictures,
321,4.0,casual browsing media pictures,video
322,4.5,casual applications browsing media pictures,
323,4.5,casual applications browsing media pictures,
324,3.0,casual applications browsing media pictures,
325,2.0,casual applications browsing media pictures,
326,4.0,casual applications media video,
327,3.5,casual applications browsing media video,
328,3.0,casual browsing media video,
329,2.5,casual applications browsing media video,
330,4.5,casual applications browsing media video,
331,4.5,casual browsing media video,
332,4.0,casual applications browsing website online_gaming,
333,3.5,casual applications browsing website online_gaming,
334,4.0,casual applications browsing website online_gaming,
335,1.5,applications browsing website online_gaming,
336,4.0,casual applications browsing website online_gaming,
337,5.0,casual applications browsing website social,
338,1.5,casual applications browsing website social,video
339,3.0,casual applications browsing website social,
340,1.5,casual applications browsing website social,
341,5.0,casual applications browsing website social,
342,3.5,casual applications browsing website social,
0,1.0,work code1 graphic_intensive game_dev graphic_design,
1,4.0,code1 graphic_intensive game_dev game_engine,graphic_design
2,5.0,work code1 graphic_intensive artist vector,
3,5.0,work code1 graphic_intensive artist animator,
4,5.0,work code1 scientist research,
5,4.5,work code1 data_intensive scientist industry1,
6,2.5,work code1 data_intensive engineer school,
7,2.0,work code1 data_intensive engineer industry2,
8,4.5,work admin advance_usage comm high_end_user,
9,2.0,work admin advance_usage comm low_end_user,
10,3.5,work admin advance_usage data operator,
11,2.5,work admin advance_usage data system_admin,
12,2.5,work simple_usage word_processing student,
13,3.5,work admin simple_usage word_processing industry3,
14,5.0,work admin simple_usage pos small_business,
15,1.5,work admin simple_usage pos large_business,
16,2.0,casual gaming hardcore repetitive,
17,1.5,casual gaming hardcore strategic,
18,2.0,gaming softcore real_time,
19,2.0,casual gaming softcore casino_games,strategic
20,5.0,casual applications browsing media pictures,
21,2.0,casual applications browsing media video,
22,1.5,casual applications browsing website online_gaming,
23,4.5,casual applications browsing website social,
24,2.0,work code1 graphic_intensive game_dev graphic_design,
25,4.5,work code1 graphic_intensive game_dev graphic_design,
26,2.5,work code1 graphic_intensive game_dev graphic_design,
27,2.0,work code1 graphic_intensive game_dev graphic_design,
28,2.0,work code1 graphic_intensive game_dev graphic_design,
29,5.0,work code1 graphic_intensive game_dev game_engine,
30,5.0,work code1 graphic_intensive game_dev game_engine,
31,5.0,work code1 graphic_intensive game_engine,
32,2.5,work code1 graphic_intensive game_dev game_engine,
33,1.5,work code1 graphic_intensive game_dev game_engine,
34,2.0,work code1 graphic_intensive game_dev game_engine,
35,2.5,work code1 graphic_intensive artist vector,
36,2.5,work code1 graphic_intensive artist vector,
37,4.0,work code1 graphic_intensive artist vector,
38,4.5,work code1 graphic_intensive artist vector,
39,2.5,work code1 graphic_intensive vector,
40,3.0,work code1 graphic_intensive artist animator,
41,3.5,work code1 graphic_intensive artist animator,
42,4.0,work code1 graphic_intensive artist animator,
43,4.5,work graphic_intensive artist animator,
44,4.0,work code1 graphic_intensive artist animator,
45,1.0,work code1 data_intensive scientist research,
46,5.0,work code1 data_intensive scientist research,
47,4.5,work code1 data_intensive scientist research,
48,2.5,work code1 data_intensive scientist research,
49,4.5,work code1 data_intensive scientist research,
50,5.0,work code1 data_intensive scientist industry1,
51,5.0,work code1 data_intensive scientist industry1,
52,4.5,work code1 data_intensive scientist industry1,
53,4.5,work code1 data_intensive scientist industry1,
54,2.0,work code1 data_intensive scientist industry1,research
55,4.5,work code1 data_intensive engineer school,
56,2.5,work code1 data_intensive engineer school,
57,5.0,work code1 data_intensive engineer school,
58,5.0,work code1 data_intensive engineer school,
59,4.5,work code1 data_intensive engineer school,
60,1.5,work code1 data_intensive engineer industry2,
61,5.0,work code1 data_intensive engineer industry2,large_business
62,2.0,work data_intensive engineer,
63,4.0,work code1 data_intensive engineer industry2,
64,0.5,work data_intensive engineer industry2,
65,2.5,admin advance_usage comm high_end_user,
66,5.0,work admin advance_usage comm high_end_user,
67,4.0,work admin advance_usage comm high_end_user,
68,1.5,work admin advance_usage comm high_end_user,
69,2.5,work admin advance_usage comm high_end_user,
70,3.0,work admin advance_usage comm high_end_user,
71,5.0,work admin advance_usage comm low_end_user,
72,3.5,work admin advance_usage comm low_end_user,
73,1.5,work admin advance_usage comm low_end_user,
74,4.5,work admin advance_usage comm low_end_user,
75,4.5,work admin advance_usage comm low_end_user,industry3
76,3.5,work admin advance_usage data operator,
77,1.5,work admin advance_usage data operator,
78,4.5,work admin advance_usage data operator,
79,3.5,work admin advance_usage data operator,
80,4.0,work admin advance_usage data operator,
81,2.5,work admin advance_usage data system_admin,
82,5.0,work admin advance_usage system_admin,
83,5.0,work admin advance_usage data system_admin,
84,3.5,work admin advance_usage data system_admin,
85,3.5,work admin advance_usage data system_admin,
86,1.5,work admin advance_usage data system_admin,
87,4.0,work admin simple_usage word_processing student,
88,4.5,work admin simple_usage word_processing student,
89,3.5,work admin simple_usage word_processing student,
90,5.0,work admin word_processing student,small_business
91,4.5,work admin simple_usage word_processing student,
92,2.0,work admin simple_usage word_processing industry3,
93,2.5,work admin simple_usage word_processing industry3,
94,4.5,work admin simple_usage word_processing industry3,
95,4.5,work admin simple_usage word_processing industry3,
96,5.0,work admin simple_usage word_processing industry3,
97,1.5,work admin simple_usage pos small_business,
98,4.5,work admin simple_usage pos small_business,
99,3.5,work admin pos small_business,
100,5.0,work admin simple_usage pos small_business,
101,5.0,work admin simple_usage pos small_business,
102,2.0,work admin simple_usage pos small_business,
103,5.0,work admin simple_usage pos large_business,
104,3.0,work admin simple_usage pos large_business,
105,2.0,work admin simple_usage pos large_business,
106,1.5,work admin simple_usage pos large_business,
107,5.0,work simple_usage pos large_business,
108,1.0,casual gaming hardcore repetitive,
109,5.0,casual gaming hardcore repetitive,
110,3.0,casual gaming repetitive,
111,3.5,casual gaming hardcore repetitive,
112,2.5,casual gaming hardcore repetitive,
113,4.5,casual gaming hardcore repetitive,
114,2.0,casual gaming hardcore strategic,
115,4.5,casual gaming hardcore strategic,
116,4.0,casual gaming hardcore strategic,
117,2.5,casual gaming hardcore strategic,
118,3.0,casual gaming hardcore strategic,
119,5.0,casual gaming softcore real_time,
120,2.5,casual gaming softcore real_time,
121,5.0,casual gaming softcore real_time,
122,3.0,casual gaming softcore real_time,
123,2.5,casual gaming softcore real_time,
124,2.0,casual gaming softcore casino_games,
125,2.0,casual gaming softcore casino_games,
