AuthorId,PaperIds
1475173,643229 630023 2138753 40201 1586708
1670129,1520650 887633 248769 1634374 1471327 1426202 1230226 573030 1926151 1850919 1639161 1083573 1831378 1949306 118779 2168001 1726765 932864 2046770 1990367 1902908 1822979 2195700 2054462 1635788 402314 1578791 701452 803996 542086 742059 626362 2087290 1213576 480711 112621 1359936 1254721 868318 555391 1559228 2140677 2198945 1712889 755379 195825 2224025 288483 1572689 1036540 2195375 2000098 742576 627020 2136708 1509531 1197878 1117908 578909 408883 769640 492815 145884 547342 1218266 706696 415176 841234 2205026 1749596 1328630 1285814 1116433 23183 1683004 196538 2192332 1292470 1063071 750687 265240 1956470 113915 983190 704355 1639878 381400 229989 747845 2086372 1305454 365685 2237288 743916 1780356 1231705 1556469 1442998 263671 2130007 2110017 2086473 879560 675648 647341 1675115 967255 148254 82210 2062372 1916416 699094 1715515 1708689 1091289 612899 447378 1889407 1752006 1641680 1454061 82544 1945557 1875577 39717 1986577 1522033 1413093 1192345 1045183 488546 2197568 1976478 940456 910830 295031 213707 95421 1842260 566985 89637 1731006 164424 1154375 633671 1935265 1332813 986506 326761 1594918 1187661 1044824 858246 418142 157088 1883678 601580 2154159 1963957 1955988 1683108 2093280 1453903 1452441 1335972 793172 113270 56993 1924924 1309194 925199
1440779,2069642 159674 1414078 1270670 107121 2215121 2121282 2047552 623364 451734 150759 1916289 1448495 1384414 935263 646178 1645361 503974 1618894 1406601 1343430 1252467 959355 2135929 958234
2030604,1578560 764353 301543 837221 294039 4125 1119935
1489933,554157 134641 830654 1626305 654166 330761 1069574 1589190 497587 2219737 2108988 2060583 1371864 353060
1383467,967391 675500 2234595 1315072 959004 1494685 1926644 1103802 1488482 409896 1691536 1568325 1141600 791614 1687135
2030657,277308 1339765 1807987 556754 154792 1000117 1265657 399202 640432 441120 199537
1973314,2241088 1254374 1176379 970836 1949529 1905096 1857551 1740172 1701666 1685126 1584371 1264799 1248164 1178181 1136427 953596 782160 598622 375199 362614 53236 537930 210173 2135153 1830775 964399 951861 699053 536154 76123 1884553 1656792 1606654 1553969 1056823 962863 680861 970905 1978102 1342149 1330403 1207260 1094538 933190 828662 724276 611323 516645 123461 2032199 1500162 1500162 1266516 1003308 614952 385032 303992 497259 1933885 264286 107246 637876 244970 1652270 1336130 92058 1085843 2145692 1691187 176309 1122900 441570 2069302 1288980 1288980 1089479 841348 841348 512815 882190 840836 143240 1601445 479489 755104 1483459 864532 2220050 1631145 1559440 455210 9072 2063644 1343855 562912 1110472 1925752 2176158 1877917 2078500 1915782 93554 1714238 1678568 763611 641780 546495 136378 2142874 1622354 1431010 1310793 414426 2167002 2141411 2100532 2084204 2079211 2007999 2003756 2000022 1966678 1956170 1929559 1869375 1857345 1842326 1789284 1774965 1769345 1756597 1754554 1747704 1633975 1628556 1614301 1609390 1567659 1561141 1559825 1555020 1520389 1512530 1451211 1443952 1437184 1413589 1275637 1275637 1262484 1255546 1218839 1193039 1192827 1191329 1186705 1140978 1133734 1107015 1070254 1043726 1006418 989809 935264 910533 865328 841046 815987 798655 791530 787574 749978 748481 744835 724987 718669 693579 690893 683038 680892 674793 665772 661623 630506 602569 587617 586579 582497 581508 570652 534269 514553 487000 451009 414986 412923 336142 325196 320032 290603 284987 254412 226260 186858 184972 110176 102116 15687 4901
1276998,1975067 946310 1628274 1556699 544484 1319524 930778 685209 199162 190747 110660 16068 2213109 979100 1486036 2110910 1712256 1690547 1318129 1086478 949740 254559 1705153 1578710 1462138 337270 202709 2215412 1605337 1592578 1548635 1492105 1365803 1259145 1160476 1109944 1087584 967817 955287 779329 585865 581210 293805 167232 676587 650209 322937 1980787 233375 1215731 1487050 521763 1019032 1899238 1894942 1030358 158431 1603623 473570 766249 1491356 956348 519850 1738157 946097 393683
548705,1057270 314419 2177141 1787467 650707 191531 1883621 1505051 1015987 445116 1342735 1804216 1514409 1469790 1138922 895964 166965 1617785 1182529 942239 144975 626687 607102 1115115 1656831 2007212 1753705 348246 331932 219460 42397 858200 1229927 2125621 1535986 595256 2025015 1792460 1141867 1039377 594141 133955 1797008 1238626 2036208 1728820 775246 1632391 583917 91875 1579650 1542596 966483 827543 798906 901980 755699 744239
758967,319983 1262510 1093391 1023864 1830057 862456 2134465 1492418 907955 787049 1550884 2234791 2192237 981091 1174336 1794693 747128 9163 857643 465294 138329 1575323 381480 1446281 328069 1523062 2156336 1097573 1945037 1759968 68241 1205084 2105716 1340732 570080 881238 1591957 1493355 1070058 907771 2178513 1432319 885312 1683527 530738 1783493 1512515 448232 24870 1760119 1088284 2024129 1958672 759223 1224842 105442 2043564 657168 329195 144124
613468,539587 2059057 1617261 485688 1679234 1475583 313554 2042668 1129471 825807 50593 472846 944945 652704 1520826 1371203 2070057 802428 298157 831668 1762988 658115 2211543 121674 341441 360746 1962564 326353 2110398 1237814 1963508 419831 633814 952957 441535 1735771 1304297 2169413 1054165 1378115 43016 1052568 1505541 440423
1375329,1811201 1720591 1366477 886596 425836 2047561 1332539 983372 741349 56894 744168 569998 112290 1770794 1311044 566126 2213112 1744303 1534059 483947 455010 405548 1398858 563222 1400418 435269 1969732 1858880 1755067 1561603 1041949 845234 665409 640840 389661 1432700 234218 196556 829568 1937422 1422154 1360477 2154387 2102889 554921 1404298 645854 496396 436300 93043 1828053 1930835 1264061 1078586 2143758 829628 1279482 1937602 2148736 25519 2009108 2001440 2231534 1339902 1309289 792313 303027 2053057 2017697 1446072 1432196 191449 1112237 602932 2203963 597643 984542 327740 1974792 1301758 878272 848763 571096 177268 866746 2143364 1059449 2225098 2177894 1850302 1349967 1218448 769260 684373 480565 473577 2161877 1243629 1784615 1807730 627252 1792241 629386 1565682 905657 1610918 1482331 865019 804859 289685 183747 151334 2050841 1939768 1724976 744440 205544 338844 2122633 198004 2015467 205231 2169220 533643 319984 1657347 722164 588214 174661 1690635 60906 57276 328467 679763 2143493 1699748 1736249 2121778 383810 1497286 1380293 568658 2009351 2175908 1325109 562844 1351052 1740919 59574 2179056 607388 973688 2217685 1904362 1399060 1141441 641808 633630 470271 430722 342607 57543 1971739 992039 512442 35645 1790492 806978 668946 1526315 1515010 1968059 1595846 1055834 1688014 696863 1958958 1881694 1658286 1037670 2125558 2254384 2176519 92900 2250846 2192071 2187522 2182430 2143895 2139951 2133798 2127568 2100391 2091576 2090356 2085619 2055051 2051644 2045429 2018662 1986927 1967967 1963353 1946451 1945622 1866238 1864718 1835016 1803609 1797129 1790098 1747559 1723478 1723074 1674656 1633075 1542646 1491961 1473494 1462997 1459200 1448608 1444326 1393818 1370348 1366114 1311239 1298470 1283365 1212744 1150628 1114242 1086926 1019722 931298 925460 889182 886848 877190 808457 787136 741097 738090 726815 633430 599241 557857 549312 549244 540302 523830 486785 453597 450734 436319 384243 378514 336627 309552 277534 197089 184429 182929 175905 154964 142733 137369 136865 122569 78479 56258 40875
2014312,2116897 1393607 52618 952845 696414 1298290 864877 1687029 1176049 1262271 1343545 78282 967149 136295 915247 150237 1984506 1488007 2058982 1342066 799494 2176695 677811 649989 1780521 390195 143849 1951008 1598518 1114015 1511909
113774,2212594 84923 1596265 1219763 312100 584887 1430326 2244533
40047,1152800 847322 709733 2115497 1530502 945776 188576 1133541 1141560 1116160 2101374 1099951 2230154 2039247 1914286 1337919 788435 324681 1012865 2171272 1289425 848122 1738143 1815196 1045548 355196 258552 238939 627854 42018
162930,406898 1828008 1187444 1842450 763439 1737912 801190 1617881 1868919 1720355 1671839 473670 190319 1595984
1555571,1738051 2158071 2151288 1769201 1549395 1448486 1114814 2019104 1445598 2148921 2015622 999271 2031330 1394130 803469 1921914 706995 1475438 608187 2221895 852150
1645692,596459 1105199 448696 489778 408283 1148780 621277 2078509 1462888 186832 1497819 1389478 1041165 770703 940283 1217902 1119552 402576 203569 1984906 1532308 353596 1616055 2100280 1490386 168543 2077518
244864,1809455 1060215 687745 853891 1744737 36718 1833924 716926 1906488
2219139,2111864 1831132 1192664 662188 1208705 1007663 613760 460997 564467 564467 1445099 1007262 472485 277882 19587 2009619 1047116 1511725 1453175 1073656 666286 2215632 1860203 1541171 1266175 268241 75451 57537 488232
1227909,2019033 959158 2088879 1246366 144720 202516 852419 680509 426737 397318 1788602 1607254 1066739 914573 609857 2028177 1665853 1665853 1022619 544565 1448240 913127 648536 1888067 2226667 1482065 683720 661861 209363 1118596 166294 712822 1451440 1252511 733970 203088 1429956 1479197 1403904 243506 2054313 1898341 1692878 1385977 348194 1883238 1738394 758371 631166 1769741 573518 1236921 820790 580551 512407 2223726 2090203 1987483 1802234 1608808 1329352 1299964 1254886 585251 269241 1744029 29837
48271,2235685 1697158 1460581 849724 347377 1105665 346168 2088176 1725338 981546 633157 449905 174021 76832 1065 1459669 1378037 429059 1735840 1223261 314113 2236330 2058100 964690 2189727 1284336 2222204 391938 2221247 1990256 881430 2119206 1641627 1430366 1098132 838948 108702 1960316 2021983 1128220 558586 426043 382740 70394 313931 313931
1236122,1171353 2061528 2017470 1838699 1850874 2136057 1846670 164673 2130912 1121773 1038411 401389 75276 2163925 2132073 1629970 302630 1097073 857759 1223894 1940234 1258028 940700 813968 330705 1004031 909346 815503 190331 1102724 246732 2057199 923313 477191 2194181 233058 522966 32132 1344937 2035215 2043717 1745392 2108322 1923328 1629279 1537806 2043147 1307066 351552 277056 90240 2142168 1741741 1278470 1239790 1170198 1170120 1075534 1010171 1958200 1864226 1068950 987042 908202 45751 1697151 1104246 1992369 1954437 1520007 1408799 1383258 972877 679880 307823 66519 1694011 1193079 580695 2047268 1542032 1385183 390110 180701 165346 1292845 894592 646247 1468998 187206 2154244 1888972 1460509 1048275 922854 504186 397660 367225 105490 24484 1979783 42468 2209823 1594439 1427703 1255363 1204986 350538 99096 24338 1369108 646613 105848 1733578 2134893 1498653 1177921 713050 1723451 1371890 1224705 334639 998308 328157 1917245 1853268 1122220 1955687 1930695 128609 1891908 1866592 938286 402201 200106 2132021 459713 1727133 1375363 1018862 504646 1681130 1460900 1447544 2118425 1422401 1012564 874443 322327 164300 2163548 1847112 570569 1080668 968730 958307 777043 716942 558260 538741 1821187 1656085 413139 2016523 1634323 1205603 803074 440276 2191384 1933240 1704716 1058151 926726 767031 1807204 321378 1096814 1661629 509727 246492 2211553 1701449 847095 1271965 799322 400928 866457 655556 566914 900394 1429546 2011870 1714658 1080715 819425 42402 2168269 1495746 1494065 1324221 1226431 827107 301939 247679 2254254 1445103 1001435 848166 1427285 1363536 1319707 945296 2239074 2140086 1856706 1773034 1576131 1507629 1242514 524724 496486 421666 395295
2006178,1493292 315610 2164905 1084147 1346730 986360 1308280 267141 2202507 1985655 1299134 654034 443902 2145223 2174041 2038482 854427 484280 1515491 932724 2248515 1007095 495131 396132 202580 809871 125918 1681977 1659089 895272 1664791 201790 1952027
2202790,998651 1308703 1829550 1393715 1313314 1505776 2143825 312391 492669 424812 501947 821553 205836 2146022 2145645 1290691 2216446 1895087 2259017 2194032 1878355 1857565 1852482 1682782 1626993 1514443 1349808 1114385 334785 17979 1152007 675990 2034341 983955 624004 2001825 1333970 1835652 285084 213949 801504 170779 1703052 2251354 1465055 950710 659737 488729 278247 162565 2246314 2075267 1884319 1025253 319113 2024081 359548 235973 1956693 2017451 912814 312447 1223913
1993245,836894 2056368 1359995 1993641 1282693 729748 40590 1161267 839423 601761 974964 2060437 814680 782486 956458 491768 82681 79400 2022907 1934835 1369123 1313038 650768 278882 2025322 923975 511251 304950 113377 1656159 75638 1807383 1681156 419396 32833 533195 502033 1541592 522770 61988 1426517 659597 1036686 2245110 500053 2017344 754729 1747043 1622117 1567588 309374 21078 2208786 1961327 913743 689835 1498704 1372856 278969 1388968 128273 2078435 1581576 628979 2209473 1924051 1905496 1461654 939665 782581 563118 43950 1749916 1243438 477120 1819965 1487961 70787 2180067 990861 147156 1982572 1241558 538679 366900 289568 1308278 1334847 930213 1683579 523202 238562 1194955 1075360 1057388 704644 1393
1946824,1602384 1513313 188925 1541959 985976 543403 1377913 738217 1886500 1866254 1227741 692420 1886376 94229 32180 1190680 2160041 2060318
1490098,2062233 1816538 1272101 962307 122644 58595 716878 551423 414921 2029403 1112860 493741 1297686 661104 230133 1779011 1493794 1256700 747002 1705043 1557865 1405017 510698 487878 1808107 159378 1523672 2229107 1779453 1659632 1583084 1352994 508691 467553 1304447 1764488 1412739 204011 1734978 1357874 295893 2143178 635383 356090 1372665 506194 1079122 1832919 1329021 1166718 581372 273884 1462715 1393417 920506 691806 2151334 1848436 150986 1211359 676494 326251 2048370 667963 420493 1129089 1662707 1294952 693023 2154511 1080661 2211783 2097784 2088733 1912903 1449231 1169400 2221193 2163477 1746554 1254423 1228480 125337 554531 519387 212461 283688 385076 1925067 1628650 1441881 1271680 1195910 907926 870430 623628 341201 297268 2170402 2031783 1848340 1443949 1239607 1174401 1166911 1021786 990590 597539 578741 459597 282153 642117 446060 2191469 1926582 1339986 1337350 886768 752072 745473 739944 686529 650134 307046 300790 24035 1325886 1079562 780741 685819 2066916 1997593 700397 492170 178510 1844433 171488 1996467 941319
310467,1850911 1884981
834759,1651790 1661247 1665808 1573390 1966239 1663327 1319218 1817632 1003679 813658 1134308 86831 2028222 1717303 821817 1300678 1888755 1181799 547144 101677 557440 378221 1766547 1603545 1679183 525939 954511 457717 163479 1877272 389260 1470279 1330745 1135351 686555 2147612 700244 2211111 1716265 215444 1736621 1002709 997780 1850320 934356 1879109 690403 625646 2072514 1531648 1515575 1280063 1099968 917251 550727 160521 122974 1033029 2113632 2244860 383405 2128125 627267 1988204 2169772 1076009 1680583 2163196 1443919 1391759 1059453 318093 638339 415521 154263 1950531 1582305 1574415 356963 1471382 1730804 2055592 459927 416380 1967870 365608 1733446 1001825 868564 365837 1733872 78335 1547315 1506061 800857 1296202 568711 508594 226626 1180914
302281,2015836 1631507 1133611 653344 554270
662733,587935 1940663 1824097 2210376 2107285 1225911 903208 807650 826018 662749
548048,923946 1245641 412317 534135
1768665,566120 529881 460778 246699 243889 1288549 1746426 2156862 1996152 1955196 1647407 1588525 1442704 1103679 159257 1807566 1742358 220768 2085340 453942 2146334 1446276 1365052 77487 653801 363885 2189966 1696437 1344017 915361 169288 33242 1619800 1719597 990552 211147 152499 2180378 1938968 321600 544779 495656 2048123 1971302 162898 1387735 464250 245140 2042377 1918494 1322527 2134082 1839628 1721583 1631831 107677 66675 156527 1703995 1047637 294064 2073522 2070030 1976305 1776549 999014 866930 570361 135329 2109558 2063620 1843176 1364439 91430 2257791 2063542 21309
720090,2190879 2005695 326843 290432 2127865 1002750 615433 1045425 1101598 716088 1864002 1225353 161016 2105442 2156261 952397 1688227 1534152 1356319 960394 95056 2194458 1783110 1503672 1499482 941576 510282 437887 92606 2244031 2240382 1957918 1918897 1327612 1326821 934935 924926 889552 683548 466977 370123 313148 243704 528902 90710 1717745 1346022 1193274 1149208 1061430 1023665 293398 1914393 123945 217279
1457375,1916355 1861341 1142658 1315219 2067239 529694 130197 2020713 1596618 1939075 1329928 43928 2019816 1413590 1135995 941890 873212 1682613 1079868 998835 189208 70440 1848380 1596114 1411433 594576 394730 635640 1204447 2171636 40203 1526137 2232129 1634953 1085939 192659 853772 370802 404418 1503849
286588,98621 1526007 1647357 616554 623116 2244572 1885670 574670 536438 996814 388615 2220316 2215439 2163824 2159956 2102172 2098998 2084487 2002760 1735972 1698854 1543891 1515500 1305385 1061901 1007283 925681 555585 442450 425390 296987 289457 251438 1924829 1769244 1478354 829928 631826 1792145 1305157 2186544 2142712 2005262 1752797 1710473 1695268 1622467 1589346 1445451 1118730 1073852 912577 773753 727334 678542 390010 240038 239240 25815 2238108 1445265 438344 1916730 689523 1613557 1503820 309964 1287965 1915975 1732473 1647290 541848 419391 166996 2141841 1070075 520755 508933 371187 283312 181044 1340455
548074,2234579 2220397 2003857 1797012 1778771 1655656 1519328 1377804 1118402 1097033 1035977 950602 938471 730553 668649 558421 378512 262138 90414 2136705 2055097 2010870 1914320 1806786 1389428 1389412 1284156 902940 321449 234466 42833 996474 1522391 1401890 709761 93868 2058653 1280923 2188429 1758505 317841 1393158 1213974 944986 2007179 1939023 1138827 1114707 940304 747376 2104388 2054431 1864787 1621323 1287663 650593 409223 181793 801614 1905921 156893 2075323 107300 1938619 856764 827213 47937 40525 2098447 932562 2018221 1991093 1942522 997010 951104 374653 1936226 1584390 1538253 1347268 1221480 244836 2139420 1266964 829191 727600 1176990 1982938 1894954 1475773 1261451 219812 577789 206915 1776955 145954 137897 1274602 1151898 143417 93496 45325 822057 697612 2116282 1994961 1871406 1679293 1587118 1433115 1159808 1065231 692557 689054 619340 430931 307369 90779 15538 1848298 30382 2244201 2115019 2076552 1829852 1718639 1551167 1489569 1441867 1358366 1342119 1136439 1087161 1081571 938745 754155 644200 472211 319260 233358 218277 173702 1925201 1141979 708611 570400 490737 112979 1504926 1831621 408338 656448 2045737 733009 127868 2098118 1682929 1601040 760093 223203 46476 2160975 914228 426982 426725 1527077 582662 76600 730448 734498 701889 619462 1968479 719774 679615 2001467 2101544 1271929 1673118 1913488 302899 214860 1416362 1953907 1831041 1342170 1285219 1079500 875702 420138 1300189 612558 891044 1676374 1925020 217980 1150626 451610 533678 1506906 392634 113360 43420 1749654 2250498 2122399 1948482 1740099 1621135 1406644 1020740 913547 867271 676788 559244 491884 364524 21100
1735916,1271521 1220050 731026 1789714 657343 428484 1808922 1291232 2111285 1932279 1883247 1691554 1541746 974490 856501 386908 199965 1993954 1366387 1313011 1648675 1521029 1216497 1110407 949054 439308 88530 1403397 882155 1739765 299244 1908366 760912 664325
1293549,1923423 206090 1870564 451562 290623 1911890 937185 692071 393439 1792249 2198339 685726 301034 715620 1404989 2253581 1855498 389941 1015284 818872 88781 1790351 1790351 1451479 248178 2150067 449748 171741 1109026 494897 2000986 1775423 1988448 1988448 268938 237610 1134816 377190 129376 1388169 1477577 1477577 1438130 1438130 1906711 2050247 2050247 823304 343361 1637039 1637039 694634 118594 118594
1088751,671218 295216 905518 2186362 1695044 1388424 1337166 1272348 719285 1660630 2216800 1764838 1022651 519869 397207 1572384 1249339 935431 1300248 91258 1919398 1832606 1739448 1381492 708174 318306 2231294 1489893 1021025 383248 59310 406468 406149 915919 1456331 1303910 94944 1391834 1285183 65679 1290983 486277 411966 859410 1669795 2165006 1339382 1257677 457862 160330 40352 90424 1828832 1527653 868032 1919860 1284099 2203835 1532845 538795 492307 1782882 774911 1009159 2056084 746799 481416 1707572 1684575 1017340 934103 572868 522381 522148 487929 357057 239459 135040 133387
1883383,1804799 2247240 2128123 1864090 1769496 1615584 1882819 2027046 1274033 164256 1084649 1778937 1761342 1469150 1347173 1195443 2022009 158223 2156956 2002644 1567444 720040 1531806
1170684,818237 1165545 1418894 1288030 607461 1152810 1077363 1251518 1129700 649428 1572752 83191 4934 2237181 446119 683941 1557181 1284679 102163
1703185,98560 940006 607063 1761897 247266 1194863 1905606 1970473 463282 1460039 520529 404419
2227474,1764841 1278838 2065448 1303835 1027418 1349604 977807 1317446 978611 480611 32605 2079651 1394880 1018866 579255 812877 313210 247438 13339 1847847 983487 253314
408864,2004859 1816450 1573477 1291450 1109393 869695 849157 844559 599733 1552701 385377 1995315 1869089 2251713 2073752 1618609 586630 1454728 1569336 123732 2129787 1976456 1943213 1775011 1362740 1617945 904975 728263 2214820 2198270 315628 1281366 530033 286218 266975 1897329 1810364 1325142 1930970 555724 420532 2203904 515845 8606 1430337 1316787 973090 579960 531637 383969 170123 35352 1541431 952297 217085 1902090 2128424 1510169 534105 926206 896259 855701 307684 1295335 1255306 854825 2115216 2057456 317237 1327533 1914984 295775 1580055 2241495 318512 2203371 620666 722946 485073 1606221 1554437 1522549 1047331 333958 1227839 1441549 548433 1462145 44462 903812 755702 1858726 1676001 789709 1868830 1180855 1475301 1577100 491815 480136 442502 177193
318753,1479637 987415 480416
1940778,548503 1117816 1024274 513469 131927 1588282 1629497 47568 1206531 968173 904571 560590 846983 1084165 1076624 2213218 1811581 1524512 398529 2228115 383944 21150 599140 91967 1782204 1699420 1414189 538601 1729530 469678 1836169 1555937 1934269 1766436 1692575 1177768 235348 24312 803164 1247720 1442249 1063907 259341 2122809 1913141 2130746 1318928
1277227,2035874 1755840 1494715
2104620,1237930 1134224 944617 349231 273131 1978551 666092 64751 1818358 1690892 1392295 1046577 439434 1736473 1504321 265114 164790 1437674 694746 204650 1399289 1374767 1181085 2244949 1834563 1134176 848082 762368 135280 1508267 1350781 1028958 595966 1304545 270820 764580 253321 148236 1201404 1142762 442579 925520 883956 1525268 1930501 1753098 1530069 1186536 1905846 843385 605919 444643 2071930 1641214 313888 1317914 1002542 202939 1887093 1705734 272481 17968 2145528 1545289 1055439 269466 208472 1946284 1871755 1250802 902120 657764 454435 1873148 1050348 47990 1579431 546580 1899804 815707 216876 474681 1563039 1303662 1109207 1772241
1940782,1963682 1577407 740797 1446934 1132375 849685 2158082 1764562 1155421 127972 2129645 1017461 855396 484018 1583763 76210 259449 1723493 1264342 678629 1877902 1874905 1874427 1666269 2197790 2011519 2046574 1893411 1837927 1477418 409141 2053859 1859454 109952 1768189 1098639 607751 1540651 1897574 841258 1850926 1564101 1269870 889482 537005 1796685 59587 2016853 189388 365269 1842917 21724 2050338 1813966
613685,2198858 1893535 1893535 531993 531993 1862713 1731934 906942 1987883 1100550 1100550 2106052 2054788 2054788 221275 1465070 1465070 1718200 1718200 1572980 1572980 1478318 1478318 1009619 1009619 333175 333175 122387 122387 1419226 111810 1940432 1722619 2031457 1290578 1937147 2210757 535910 822385 199684 131439 1496989
843064,2034623 1906649 1368039 1247292 962466 646753 543933 284442 136037 83553 1999398 559611 1776433 691460 432226 2166212 1954854 1894044 98134 1633084 1517982 1088720 811854 1873320 982783 923493 895987 337322 867370 389999 343562 478760 22875 435702 390720 369162 1596110 1407402 1371393 1054470 271750 199357 1548540 417570 2085275 2008195 1794451 1697168 1478717 1186421 2240707 930926 804 1917037 1548718 696759 543771 454072 357366 54155 1791637 674450 1073325 975116 2067752 1926948 1816848 1688679 1546162 839116 708679 330158 166003 79423 1989853 1801368 447296 443876 351136 47923 2229268 2037670 668871 268737 628847 45699 1255108 1026953 1606045 1412503 1226637 1109099 269985 75153 1718183 1676295 273195 346206 1877283 1740064 1556842 920216 263993 1862834 2196673 1956255 613464 488382 405485 364120 39333 2218541 1993999 1386111 1283694 1271602 1171975 778016 745434 721032 574542 547523 534849 515256 426493 341009 111401 13633 1884243 1855067 189563 682033 38201 2131050 1261377 571013 814743 648149 536862 154168 71927 1618251 312397 1171979 97804 252307 2212466 2109202 1906766 1757961 18698 2158704 1857702 981426 757082 370132 311260
1310012,2010689 1865670 1814637 1355374 1259226 1199269 870360 738432 569016 366604 1967788 1893134 856945 478681 334155 126367 2154341 2033869 1691334 1674217 959697 810794 736004 201684 100969 35876 2075497 1726009 1192391 945312 145907 119499 2023621 2164302 2099297 1778043 1319039 1240341 880941 858534 2173349 2151466 2137197 1923199 1810497 1572829 14228 2115374 1304413 1270031 1193624 2037224 131151 1119975 597773 2044353 1666439 1021042 493858 1386219 1230557 1002016 843312 500417 54590 1809496 911796 242779 330796 824527 1716674 821922 359953 346478 168351 5100 910094 1992345 1679861 916378 467832 402852 516767 969771 1107933 1069016 778335 273051 255610 149678 1395520 708889 1467311 20800 1085510 737474 1884655 1145455 325645 1800047 1408812 991331 1917582 61980 4400 1124277 1708260 175711 423254 242626 1672915 1091011 956453 522427 1699314 2163019 857251 702995 531565 16021 2013424 1820399 612905 644983 959094 215314 1651839 1028543 1580857 1692433 639842 578194 543779 104439 1347808 499844 288782 2075005 1167424 1162901 1849033 1840311 1588735 859655 452064 43390 12906 2203377 1939468 1755032 1680756 1293332 1094457 1093311 888829 785005 537801 1601688 869795 813563
482624,956000 1711951 222731 1753992
81218,1304593 977803 320276 157190 1427371 1192271 217855 210140 1042879 243554 2172846 425633 2128596 1613170 1550254 1306486 1192002 88721 502522 257346 1499929 357394 1744581 485151 17082 1589473 1224344 1167330 988906 446003 314977 52219 59184 1793149 1256127 1499307 1049818 340515 2160184 1179560 1093923 558443 637258 1250517 1027533 833021 208168 649796 2023318 1729541 996532 418975 376708 886912 1281723 41810 1609632 936172 780640 2250175 592457 1668494 1877041 1522761 1289243 2024150 1865941 52905 1704540 780397 435695 787527 298407 983455 1534192 1090219 230118 1263337 1205332 2184861 2123008 2056193 2010999 1953202 1515706 980078 944014 1950183 1773850 1557867 834717 324255 128055 1591132 218745 259660 1505648 888208 824722 539242 287420 1960235 1949467 839622 232644 1459996 2045644 1137384 677887 454132 2179576 356440 1509773 2215294 2101282 1529721 1472794 642460 335623 314575 181437 1475219 787167 1640611 242280 2026761 1635887 1616921 1182802 1592225 1115400 941427 97038 1150383 70407 18269 1030281 807864 2094847 594963 1066445 896900 914843 1717889 1247623 880981 237086 1969266 353716 2083450 1401865 369168 94429 2229445 1365511 17932 1614048 832886 1987218 917654 153509 350102 2009926 38563 1593180 2168500 1925574 1563048 674985 466395 364692 1340647 870648 1568257 1533027 2232515 2120887 1940217 1706626 1544228 1122016 864190 685267 566974 111551 95529 2258182 1516193 691034 222304 1295973 530096 2145297 401171 1790355 1911856 1846792 1454974 1250789 747483 642339 296749 292121 2239440 1098325 621535 1712722 634831 588651 1279711 947725 659089 242855 167099 1815580 1690379 1677403 397747 258994 215343 1148545 676679 348544 2029533 1903914 150561 10978 2183875 2038725 1916932 1778357 1615828 1566217 1467573 1424386 1422829 1126344 944705 805906 376314 137973 30403 678111 1900712 1512055 1346680 482870 2255216 2209725 2195335 2183322 2105406 2052042 2045144 2010381 1991251 1989542 1969644 1929878 1923630 1917839 1848071 1756460 1742238 1735835 1699566 1694337 1635686 1632729 1603776 1599031 1564457 1548832 1522755 1520742 1509051 1498957 1492107 1463244 1450114 1444648 1439150 1431769 1379366 1369137 1343126 1324242 1309553 1306490 1242222 1224336 1204367 1200492 1197981 1190918 1089949 1057432 1049853 1026523 881304 800990 751917 739268 703952 687423 653869 648003 638423 597183 581075 560046 530771 521015 482493 455886 443842 422998 411001 392778 313744 309901 264827 206048 191213 185328 184442 162949 121993 87990 45630
548164,1457953 842778 492901 148803 2081402 1755778 1320796 312237 2183909 1670290 2161655 397249 285847 696248 530923 418169 164849 2137241 443861 2159706 2126633 1992367 1757982 1675219 915463 51324 2097894 725297 649835 1223869 826029 943332 462423 180428 46429 32140 1843931 1277273 419445 2038416 1575254 1380718 374007 104659 13779 8768 1900367 180265 1980134 1948312 1913010 1881959 1244031 977874 258688 2039047 2006889 1733665 1593317 1497206 966192 1666823 359972 1838688 1172017 1481647 1321110 2216133 887989 31888 506027 1048123 574931 1811772 1792185
138573,2171289 1927863 1770098 1488513 1274898 2142523 2253311 633788 1890147 1391152 215312 2019878 634797 368431 241293 2076682 283894 73320 924157 407417 1962119 1678804 1086062 2168796 1649850 1617956 1576636 962563 807878 1152064 1078071 172318 50186 1221824 822998 1838071 889615 543377 486519 148565 1182537 1092685 861691 846407 389437 1246946 1893051 1771393 1365759 1202927 755209 18464 336815 1433389 1124922 855551 678100 568382 1999792 1298648 1796632 2166211 1224008 547135 1661993 1547057 86682 1622852 1385051 64354 394812 681756 171758 394488 1854046 1372751 85031 1940056 1460476 1215794 815135 1209398
2104661,2250186 2244206 407709 1130281 1947736 945567 540265 1632380 1029278 992845 730999 522987 2079889 1818337 1186080 1608953 648603 39457 465285 1788986
867671,1205077 1205077
